curve,f,R1_pred,R2_pred,height,sp1,sp2,arrays,calls,bits_in,bits_1,bits_2,units_1,and2,ext2,checks,cyc1,cyc2,cyc3,cyctot,perf_cycles
ex:241,4 4 -4 -5 -5 -4 4,0.0007936102388103519,8.827584771976144e-07,75000,11,26,28122480,157300,5218983614,4267755,106670,3923027,11019884,2870517,3557,324370160,465455878,2631044,842978316,1170458064
ex:241,4 4 -4 -5 -5 -4 4,0.0007936102388103519,6.45798734736251e-07,75000,11,30,28122480,157300,5218983614,4267755,87053,3923027,11228138,2345893,2593,331079794,466234606,2080908,852128344,1182961137
ex:241,4 4 -4 -5 -5 -4 4,0.00013863029897816578,1.7004180782605477e-05,75000,14,18,28122480,157300,5218983614,876109,237692,861899,2112011,6821812,71069,385513460,221024106,30623988,680738066,973192877
ex:241,4 4 -4 -5 -5 -4 4,0.00013863029897816578,3.3831932743919976e-06,75000,14,22,28122480,157300,5218983614,876109,144073,861899,2871446,3931879,13876,401158852,204016930,7625082,660432054,942344637
ex:241,4 4 -4 -5 -5 -4 4,0.00013863029897816578,8.827584771976144e-07,75000,14,26,28122480,157300,5218983614,876109,106670,861899,3381895,2870517,3557,416890672,206647022,2369798,677929966,946746643
ex:241,4 4 -4 -5 -5 -4 4,0.00013863029897816578,6.45798734736251e-07,75000,14,30,28122480,157300,5218983614,876109,87053,861899,3590149,2345893,2593,418021198,207191942,1859966,679028910,947716903
ex:241,4 4 -4 -5 -5 -4 4,2.7818720919242157e-05,1.7004180782605477e-05,75000,17,18,28122480,157300,5218983614,295961,237692,294652,294652,6821812,71069,505140658,164247270,31520664,746043038,1049263844
ex:241,4 4 -4 -5 -5 -4 4,2.7818720919242157e-05,3.3831932743919976e-06,75000,17,22,28122480,157300,5218983614,295961,144073,294652,1054087,3931879,13876,499266700,146063864,7444160,700652708,1007333527
ex:241,4 4 -4 -5 -5 -4 4,2.7818720919242157e-05,8.827584771976144e-07,75000,17,26,28122480,157300,5218983614,295961,106670,294652,1564536,2870517,3557,498551108,140536938,2349302,695359424,1006819149
ex:241,4 4 -4 -5 -5 -4 4,2.7818720919242157e-05,6.45798734736251e-07,75000,17,30,28122480,157300,5218983614,295961,87053,294652,1772790,2345893,2593,500477844,138895062,1723960,691139628,1000004767
ex:241,4 4 -4 -5 -5 -4 4,7.214173376120777e-06,3.3831932743919976e-06,75000,20,22,28122480,157300,5218983614,168738,144073,168406,322459,3931879,13876,585175080,130913414,7619232,771594422,1109127913
ex:241,4 4 -4 -5 -5 -4 4,7.214173376120777e-06,8.827584771976144e-07,75000,20,26,28122480,157300,5218983614,168738,106670,168406,832908,2870517,3557,588359044,131319254,2340996,772302382,1101981555
ex:241,4 4 -4 -5 -5 -4 4,7.214173376120777e-06,6.45798734736251e-07,75000,20,30,28122480,157300,5218983614,168738,87053,168406,1041162,2345893,2593,580640914,129279900,1745654,761435734,1109146709
ex:241,4 4 -4 -5 -5 -4 4,2.3710468100309565e-06,8.827584771976144e-07,75000,23,26,28122480,157300,5218983614,132564,106670,132360,366614,2870517,3557,656682770,124005964,2221870,831717296,1202374742
ex:241,4 4 -4 -5 -5 -4 4,2.3710468100309565e-06,6.45798734736251e-07,75000,23,30,28122480,157300,5218983614,132564,87053,132360,574868,2345893,2593,667626734,123725580,1760022,845186900,1213796017
ex:241,4 4 -4 -5 -5 -4 4,8.827584771976144e-07,8.827584771976144e-07,75000,26,26,28122480,157300,5218983614,106670,106670,106550,0,2870517,3557,849717304,96592108,2800286,1006033552,1270214808
ex:241,4 4 -4 -5 -5 -4 4,8.827584771976144e-07,6.45798734736251e-07,75000,26,30,28122480,157300,5218983614,106670,87053,106550,208254,2345893,2593,727933616,121687764,1814432,901204418,1293361496
ex:241,4 4 -4 -5 -5 -4 4,0.0007936102388103519,1.7004180782605477e-05,150000,11,18,110547664,536061,20875885410,16764457,650975,15419159,36881006,19312062,285181,1047593414,1797561216,111267466,3087905624,4466105965
ex:241,4 4 -4 -5 -5 -4 4,0.0007936102388103519,3.3831932743919976e-06,150000,11,22,110547664,536061,20875885410,16764457,321867,15419159,38808600,8953505,56027,1054276002,1682990846,27923156,2897513394,4253183655
ex:241,4 4 -4 -5 -5 -4 4,0.0007936102388103519,8.827584771976144e-07,150000,11,26,110547664,536061,20875885410,16764457,220104,15419159,39913350,5965857,14495,1157893168,1800468056,9836940,3115851680,4278125776
ex:241,4 4 -4 -5 -5 -4 4,0.0007936102388103519,6.45798734736251e-07,150000,11,30,110547664,536061,20875885410,16764457,177767,15419159,40341678,4813397,10534,1045000292,1632536830,6832314,2821919278,4292269390
ex:241,4 4 -4 -5 -5 -4 4,0.00013863029897816578,1.7004180782605477e-05,150000,14,18,110547664,536061,20875885410,3184144,650975,3134884,7213514,19312062,285181,1229725484,728477264,97741830,2175655482,3482285378
ex:241,4 4 -4 -5 -5 -4 4,0.00013863029897816578,3.3831932743919976e-06,150000,14,22,110547664,536061,20875885410,3184144,321867,3134884,9141108,8953505,56027,1283906840,676687588,26048974,2114595528,3302966587
ex:241,4 4 -4 -5 -5 -4 4,0.00013863029897816578,8.827584771976144e-07,150000,14,26,110547664,536061,20875885410,3184144,220104,3134884,10245858,5965857,14495,1252540510,635305718,7326314,2025616584,3284241558
ex:241,4 4 -4 -5 -5 -4 4,0.00013863029897816578,6.45798734736251e-07,150000,14,30,110547664,536061,20875885410,3184144,177767,3134884,10674186,4813397,10534,1333906700,675125594,5849746,2148138742,3322738386
ex:241,4 4 -4 -5 -5 -4 4,2.7818720919242157e-05,1.7004180782605477e-05,150000,17,18,110547664,536061,20875885410,879550,650975,876379,876379,19312062,285181,1630980166,552873714,99732216,2402742806,3725355073
ex:241,4 4 -4 -5 -5 -4 4,2.7818720919242157e-05,3.3831932743919976e-06,150000,17,22,110547664,536061,20875885410,879550,321867,876379,2803973,8953505,56027,1620393352,467682368,24378700,2237844324,3563049640
ex:241,4 4 -4 -5 -5 -4 4,2.7818720919242157e-05,8.827584771976144e-07,150000,17,26,110547664,536061,20875885410,879550,220104,876379,3908723,5965857,14495,1682282840,477476196,7796222,2299097946,3586724495
ex:241,4 4 -4 -5 -5 -4 4,2.7818720919242157e-05,6.45798734736251e-07,150000,17,30,110547664,536061,20875885410,879550,177767,876379,4337051,4813397,10534,1602202520,457338742,5539640,2197310120,3529888899
ex:241,4 4 -4 -5 -5 -4 4,7.214173376120777e-06,3.3831932743919976e-06,150000,20,22,110547664,536061,20875885410,410015,321867,409494,767151,8953505,56027,1915924610,444913222,24628090,2510242726,3943935444
ex:241,4 4 -4 -5 -5 -4 4,7.214173376120777e-06,8.827584771976144e-07,150000,20,26,110547664,536061,20875885410,410015,220104,409494,1871901,5965857,14495,1941510436,437773484,7799000,2519691450,3985354993
ex:241,4 4 -4 -5 -5 -4 4,7.214173376120777e-06,6.45798734736251e-07,150000,20,30,110547664,536061,20875885410,410015,177767,409494,2300229,4813397,10534,1981993736,443201196,5878002,2563810296,3997991456
ex:241,4 4 -4 -5 -5 -4 4,2.3710468100309565e-06,8.827584771976144e-07,150000,23,26,110547664,536061,20875885410,288209,220104,287959,783191,5965857,14495,2277933248,443080344,7656586,2861329570,4398417592
ex:241,4 4 -4 -5 -5 -4 4,2.3710468100309565e-06,6.45798734736251e-07,150000,23,30,110547664,536061,20875885410,288209,177767,287959,1211519,4813397,10534,2182579868,422433370,5598642,2742354070,4389778400
ex:241,4 4 -4 -5 -5 -4 4,8.827584771976144e-07,8.827584771976144e-07,150000,26,26,110547664,536061,20875885410,220104,220104,219970,0,5965857,14495,2415825418,278436318,7261882,2826247172,4521010449
ex:241,4 4 -4 -5 -5 -4 4,8.827584771976144e-07,6.45798734736251e-07,150000,26,30,110547664,536061,20875885410,220104,177767,219970,428328,4813397,10534,2600477628,427627300,6416790,3167870046,4814263701
ex:490,49 -66 -41 3 68 -1 4,0.001238062576701439,4.729590486497646e-05,25000,11,18,3134144,34374,690765431,929220,106669,789740,2341500,3178962,25969,38047778,84064732,9829614,143379508,214552158
ex:490,49 -66 -41 3 68 -1 4,0.001238062576701439,1.20556718307387e-05,25000,11,22,3134144,34374,690765431,929220,75002,789740,2703496,2183612,6536,40590088,79351658,3280996,136354308,199958310
ex:490,49 -66 -41 3 68 -1 4,0.001238062576701439,4.825392530364654e-06,25000,11,26,3134144,34374,690765431,929220,56165,789740,2967758,1626124,2517,41034948,77989260,1525140,134313352,200427424
ex:490,49 -66 -41 3 68 -1 4,0.001238062576701439,4.482761108090241e-06,25000,11,30,3134144,34374,690765431,929220,52354,789740,3023389,1518515,2337,41428878,77128758,1349892,132650110,200496407
ex:490,49 -66 -41 3 68 -1 4,0.00024817842222974167,4.729590486497646e-05,25000,14,18,3134144,34374,690765431,249139,106669,239058,687092,3178962,25969,46229558,44737056,9341590,111137958,172118724
ex:490,49 -66 -41 3 68 -1 4,0.00024817842222974167,1.20556718307387e-05,25000,14,22,3134144,34374,690765431,249139,75002,239058,1049088,2183612,6536,47759828,39166268,3109662,101816110,156963533
ex:490,49 -66 -41 3 68 -1 4,0.00024817842222974167,4.825392530364654e-06,25000,14,26,3134144,34374,690765431,249139,56165,239058,1313350,1626124,2517,48856610,38631096,1383474,101112562,156182014
ex:490,49 -66 -41 3 68 -1 4,0.00024817842222974167,4.482761108090241e-06,25000,14,30,3134144,34374,690765431,249139,52354,239058,1368981,1518515,2337,50059596,38687682,1316412,103471610,158544744
ex:490,49 -66 -41 3 68 -1 4,6.980883062379112e-05,4.729590486497646e-05,25000,17,18,3134144,34374,690765431,122784,106669,120370,120370,3178962,25969,55046272,32613690,9334794,107382776,166321904
ex:490,49 -66 -41 3 68 -1 4,6.980883062379112e-05,1.20556718307387e-05,25000,17,22,3134144,34374,690765431,122784,75002,120370,482366,2183612,6536,56133628,27918936,3034322,98285398,151790396
ex:490,49 -66 -41 3 68 -1 4,6.980883062379112e-05,4.825392530364654e-06,25000,17,26,3134144,34374,690765431,122784,56165,120370,746628,1626124,2517,60000240,27831720,1417186,101996832,155297382
ex:490,49 -66 -41 3 68 -1 4,6.980883062379112e-05,4.482761108090241e-06,25000,17,30,3134144,34374,690765431,122784,52354,120370,802259,1518515,2337,58313908,27465900,1284370,99081996,152899748
ex:490,49 -66 -41 3 68 -1 4,2.3467210221487344e-05,1.20556718307387e-05,25000,20,22,3134144,34374,690765431,86529,75002,85201,164304,2183612,6536,64738150,23718912,3017920,102663868,157854530
ex:490,49 -66 -41 3 68 -1 4,2.3467210221487344e-05,4.825392530364654e-06,25000,20,26,3134144,34374,690765431,86529,56165,85201,428566,1626124,2517,68556932,24240488,1413282,107194778,158100620
ex:490,49 -66 -41 3 68 -1 4,2.3467210221487344e-05,4.482761108090241e-06,25000,20,30,3134144,34374,690765431,86529,52354,85201,484197,1518515,2337,70055174,23937238,1330216,108618470,162536399
ex:490,49 -66 -41 3 68 -1 4,9.047451260497662e-06,4.825392530364654e-06,25000,23,26,3134144,34374,690765431,70201,56165,69261,190304,1626124,2517,78553726,20977910,1422182,114215714,170685997
ex:490,49 -66 -41 3 68 -1 4,9.047451260497662e-06,4.482761108090241e-06,25000,23,30,3134144,34374,690765431,70201,52354,69261,245935,1518515,2337,80129552,21152580,1339408,115105082,172270593
ex:490,49 -66 -41 3 68 -1 4,4.825392530364654e-06,4.825392530364654e-06,25000,26,26,3134144,34374,690765431,56165,56165,55631,0,1626124,2517,86766866,14739582,1411084,115050918,170375807
ex:490,49 -66 -41 3 68 -1 4,4.825392530364654e-06,4.482761108090241e-06,25000,26,30,3134144,34374,690765431,56165,52354,55631,55631,1518515,2337,87262198,19338248,1392568,120501306,176569181
ex:490,49 -66 -41 3 68 -1 4,0.001238062576701439,4.729590486497646e-05,75000,11,18,26478656,146596,6216888577,7900265,514497,6753321,18135197,15868189,235371,249565752,658979106,68422722,1015574108,1638879808
ex:490,49 -66 -41 3 68 -1 4,0.001238062576701439,1.20556718307387e-05,75000,11,22,26478656,146596,6216888577,7900265,275867,6753321,19724372,8221819,59745,259940960,610686706,23370770,935907460,1493246140
ex:490,49 -66 -41 3 68 -1 4,0.001238062576701439,4.825392530364654e-06,75000,11,26,26478656,146596,6216888577,7900265,187781,6753321,20663812,5521153,23626,266640458,609978168,11031204,930632678,1476653271
ex:490,49 -66 -41 3 68 -1 4,0.001238062576701439,4.482761108090241e-06,75000,11,30,26478656,146596,6216888577,7900265,173904,6753321,20850935,5118045,21911,282346200,633547614,10795990,972357776,1487625100
ex:490,49 -66 -41 3 68 -1 4,0.00024817842222974167,4.729590486497646e-05,75000,14,18,26478656,146596,6216888577,1769203,514497,1708696,4420224,15868189,235371,327445250,328342804,69257912,763909588,1218271299
ex:490,49 -66 -41 3 68 -1 4,0.00024817842222974167,1.20556718307387e-05,75000,14,22,26478656,146596,6216888577,1769203,275867,1708696,6009399,8221819,59745,333857124,271044420,22736008,671707838,1080879085
ex:490,49 -66 -41 3 68 -1 4,0.00024817842222974167,4.825392530364654e-06,75000,14,26,26478656,146596,6216888577,1769203,187781,1708696,6948839,5521153,23626,340396478,265095658,10444470,658219018,1052993045
ex:490,49 -66 -41 3 68 -1 4,0.00024817842222974167,4.482761108090241e-06,75000,14,30,26478656,146596,6216888577,1769203,173904,1708696,7135962,5118045,21911,351824352,275924868,10181202,682627092,1061004218
ex:490,49 -66 -41 3 68 -1 4,6.980883062379112e-05,4.729590486497646e-05,75000,17,18,26478656,146596,6216888577,655223,514497,647415,647415,15868189,235371,399540254,229065898,69248914,736362784,1172902652
ex:490,49 -66 -41 3 68 -1 4,6.980883062379112e-05,1.20556718307387e-05,75000,17,22,26478656,146596,6216888577,655223,275867,647415,2236590,8221819,59745,421457624,183724542,23575128,671255002,1044550978
ex:490,49 -66 -41 3 68 -1 4,6.980883062379112e-05,4.825392530364654e-06,75000,17,26,26478656,146596,6216888577,655223,187781,647415,3176030,5521153,23626,409150046,176605788,10641950,638738838,1000179023
ex:490,49 -66 -41 3 68 -1 4,6.980883062379112e-05,4.482761108090241e-06,75000,17,30,26478656,146596,6216888577,655223,173904,647415,3363153,5118045,21911,413032984,171476118,9840206,638101498,1011107674
ex:490,49 -66 -41 3 68 -1 4,2.3467210221487344e-05,1.20556718307387e-05,75000,20,22,26478656,146596,6216888577,356648,275867,354253,663131,8221819,59745,472798940,147776988,22667856,683660366,1088456883
ex:490,49 -66 -41 3 68 -1 4,2.3467210221487344e-05,4.825392530364654e-06,75000,20,26,26478656,146596,6216888577,356648,187781,354253,1602571,5521153,23626,481634406,141891536,10324060,676020042,1069671668
ex:490,49 -66 -41 3 68 -1 4,2.3467210221487344e-05,4.482761108090241e-06,75000,20,30,26478656,146596,6216888577,356648,173904,354253,1789694,5118045,21911,513975358,147984040,10634930,718845556,1094031307
ex:490,49 -66 -41 3 68 -1 4,9.047451260497662e-06,4.825392530364654e-06,75000,23,26,26478656,146596,6216888577,249172,187781,247944,665030,5521153,23626,564210760,132351894,10733088,750278446,1155233047
ex:490,49 -66 -41 3 68 -1 4,9.047451260497662e-06,4.482761108090241e-06,75000,23,30,26478656,146596,6216888577,249172,173904,247944,852153,5118045,21911,543071552,129254492,9629222,723979396,1154786277
ex:490,49 -66 -41 3 68 -1 4,4.825392530364654e-06,4.825392530364654e-06,75000,26,26,26478656,146596,6216888577,187781,187781,187123,0,5521153,23626,588959238,84830226,10318560,727734324,1174007433
ex:490,49 -66 -41 3 68 -1 4,4.825392530364654e-06,4.482761108090241e-06,75000,26,30,26478656,146596,6216888577,187781,173904,187123,187123,5118045,21911,609299906,120247218,9803972,781637090,1234007705
ex:490,49 -66 -41 3 68 -1 4,0.001238062576701439,4.729590486497646e-05,150000,11,18,104193856,496829,24867626369,31132494,1611437,26650146,69582608,50628931,944972,922742528,2616360664,249443242,3899307986,6333178154
ex:490,49 -66 -41 3 68 -1 4,0.001238062576701439,1.20556718307387e-05,150000,11,22,104193856,496829,24867626369,31132494,699115,26650146,74240815,21221245,239883,949715090,2423878730,80968046,3568398010,5731060752
ex:490,49 -66 -41 3 68 -1 4,0.001238062576701439,4.825392530364654e-06,150000,11,26,104193856,496829,24867626369,31132494,431162,26650146,76527380,12860911,95125,982000650,2411810356,39848018,3553973536,5648244591
ex:490,49 -66 -41 3 68 -1 4,0.001238062576701439,4.482761108090241e-06,150000,11,30,104193856,496829,24867626369,31132494,398215,26650146,76957688,11884797,88317,978818190,2427433524,37488814,3565271808,5673166068
ex:490,49 -66 -41 3 68 -1 4,0.00024817842222974167,4.729590486497646e-05,150000,14,18,104193856,496829,24867626369,6607250,1611437,6390420,15903018,50628931,944972,1217532580,1240886056,243609660,2815965986,4552151802
ex:490,49 -66 -41 3 68 -1 4,0.00024817842222974167,1.20556718307387e-05,150000,14,22,104193856,496829,24867626369,6607250,699115,6390420,20561225,21221245,239883,1199263642,1003059462,79528016,2398770078,3864690649
ex:490,49 -66 -41 3 68 -1 4,0.00024817842222974167,4.825392530364654e-06,150000,14,26,104193856,496829,24867626369,6607250,431162,6390420,22847790,12860911,95125,1276261914,1000482352,38418222,2435330642,3857290619
ex:490,49 -66 -41 3 68 -1 4,0.00024817842222974167,4.482761108090241e-06,150000,14,30,104193856,496829,24867626369,6607250,398215,6390420,23278098,11884797,88317,1282283406,991496200,35531910,2431250686,3856218039
ex:490,49 -66 -41 3 68 -1 4,6.980883062379112e-05,4.729590486497646e-05,150000,17,18,104193856,496829,24867626369,2171090,1611437,2148526,2148526,50628931,944972,1504337920,855378048,246643374,2715677100,4335695438
ex:490,49 -66 -41 3 68 -1 4,6.980883062379112e-05,1.20556718307387e-05,150000,17,22,104193856,496829,24867626369,2171090,699115,2148526,6806733,21221245,239883,1554475718,650873800,79703392,2398679506,3751562598
ex:490,49 -66 -41 3 68 -1 4,6.980883062379112e-05,4.825392530364654e-06,150000,17,26,104193856,496829,24867626369,2171090,431162,2148526,9093298,12860911,95125,1537430736,599646408,37438900,2291076108,3664698433
ex:490,49 -66 -41 3 68 -1 4,6.980883062379112e-05,4.482761108090241e-06,150000,17,30,104193856,496829,24867626369,2171090,398215,2148526,9523606,11884797,88317,1538475588,606638616,34763184,2297145608,3671526655
ex:490,49 -66 -41 3 68 -1 4,2.3467210221487344e-05,1.20556718307387e-05,150000,20,22,104193856,496829,24867626369,1001526,699115,996821,1820466,21221245,239883,1784282832,524181356,77765502,2502402948,4004651419
ex:490,49 -66 -41 3 68 -1 4,2.3467210221487344e-05,4.825392530364654e-06,150000,20,26,104193856,496829,24867626369,1001526,431162,996821,4107031,12860911,95125,1823588664,497716670,36830260,2475484000,3915842615
ex:490,49 -66 -41 3 68 -1 4,2.3467210221487344e-05,4.482761108090241e-06,150000,20,30,104193856,496829,24867626369,1001526,398215,996821,4537339,11884797,88317,1833914116,498928940,34948950,2485278648,3927483444
ex:490,49 -66 -41 3 68 -1 4,9.047451260497662e-06,4.825392530364654e-06,150000,23,26,104193856,496829,24867626369,608380,431162,606601,1589747,12860911,95125,2113645210,466201756,38858780,2735434608,4278615058
ex:490,49 -66 -41 3 68 -1 4,9.047451260497662e-06,4.482761108090241e-06,150000,23,30,104193856,496829,24867626369,608380,398215,606601,2020055,11884797,88317,2020742080,450924886,35522272,2623782686,4199957427
ex:490,49 -66 -41 3 68 -1 4,4.825392530364654e-06,4.825392530364654e-06,150000,26,26,104193856,496829,24867626369,431162,431162,430308,0,12860911,95125,2241943748,308785482,36656986,2705115530,4354709959
ex:490,49 -66 -41 3 68 -1 4,4.825392530364654e-06,4.482761108090241e-06,150000,26,30,104193856,496829,24867626369,431162,398215,430308,430308,11884797,88317,2290189910,432105696,34567878,2872357696,4572362624
ex:568,81 12 8 -48 -137 36 64,0.001857561615353771,7.840922790805278e-05,25000,11,18,3795952,41841,879578466,1709747,149139,1347098,4106875,4551152,54907,46305290,133253718,18983756,212332442,332189064
ex:568,81 12 8 -48 -137 36 64,0.001857561615353771,1.938978193073319e-05,25000,11,22,3795952,41841,879578466,1709747,89238,1347098,4579906,2643387,13479,52009350,125942500,6370066,200264576,301368651
ex:568,81 12 8 -48 -137 36 64,0.001857561615353771,8.712019921258178e-06,25000,11,26,3795952,41841,879578466,1709747,62012,1347098,4896567,1823837,5932,54103430,125010598,3279662,199104608,296481257
ex:568,81 12 8 -48 -137 36 64,0.001857561615353771,7.424537687308243e-06,25000,11,30,3795952,41841,879578466,1709747,53091,1347098,5014614,1565314,5047,51079794,124219028,2887372,194820120,292610330
ex:568,81 12 8 -48 -137 36 64,0.00045216562530412335,7.840922790805278e-05,25000,14,18,3795952,41841,879578466,479129,149139,448142,1180696,4551152,54907,62752402,78196104,19560428,175298424,259101893
ex:568,81 12 8 -48 -137 36 64,0.00045216562530412335,1.938978193073319e-05,25000,14,22,3795952,41841,879578466,479129,89238,448142,1653727,2643387,13479,61750480,63330042,6066902,146446256,220460046
ex:568,81 12 8 -48 -137 36 64,0.00045216562530412335,8.712019921258178e-06,25000,14,26,3795952,41841,879578466,479129,62012,448142,1970388,1823837,5932,61117302,59800806,2978246,138490734,214798004
ex:568,81 12 8 -48 -137 36 64,0.00045216562530412335,7.424537687308243e-06,25000,14,30,3795952,41841,879578466,479129,53091,448142,2088435,1565314,5047,61595262,60161036,2642476,140416654,216768008
ex:568,81 12 8 -48 -137 36 64,0.00011759291040775241,7.840922790805278e-05,25000,17,18,3795952,41841,879578466,184466,149139,179958,179958,4551152,54907,70487368,50544092,18635902,152232032,235829118
ex:568,81 12 8 -48 -137 36 64,0.00011759291040775241,1.938978193073319e-05,25000,17,22,3795952,41841,879578466,184466,89238,179958,652989,2643387,13479,70747616,39164046,5933020,131588542,201305423
ex:568,81 12 8 -48 -137 36 64,0.00011759291040775241,8.712019921258178e-06,25000,17,26,3795952,41841,879578466,184466,62012,179958,969650,1823837,5932,72044808,37384866,2908036,126703486,195853338
ex:568,81 12 8 -48 -137 36 64,0.00011759291040775241,7.424537687308243e-06,25000,17,30,3795952,41841,879578466,184466,53091,179958,1087697,1565314,5047,72456900,37538832,2513900,128325576,197874289
ex:568,81 12 8 -48 -137 36 64,3.724858295067773e-05,1.938978193073319e-05,25000,20,22,3795952,41841,879578466,108822,89238,107184,203846,2643387,13479,81060178,30820592,5832318,131422046,203252907
ex:568,81 12 8 -48 -137 36 64,3.724858295067773e-05,8.712019921258178e-06,25000,20,26,3795952,41841,879578466,108822,62012,107184,520507,1823837,5932,81136202,29219974,2952712,127788398,197789498
ex:568,81 12 8 -48 -137 36 64,3.724858295067773e-05,7.424537687308243e-06,25000,20,30,3795952,41841,879578466,108822,53091,107184,638554,1565314,5047,82158712,29669550,2584108,129119052,199488490
ex:568,81 12 8 -48 -137 36 64,1.4870879126424385e-05,8.712019921258178e-06,25000,23,26,3795952,41841,879578466,82786,62012,81784,228573,1823837,5932,93482836,26081566,3050208,137983112,208307417
ex:568,81 12 8 -48 -137 36 64,1.4870879126424385e-05,7.424537687308243e-06,25000,23,30,3795952,41841,879578466,82786,53091,81784,346620,1565314,5047,100071532,28153056,2933228,148337454,214066418
ex:568,81 12 8 -48 -137 36 64,8.712019921258178e-06,8.712019921258178e-06,25000,26,26,3795952,41841,879578466,62012,62012,61508,0,1823837,5932,103114494,18064898,3026040,139367898,209438149
ex:568,81 12 8 -48 -137 36 64,8.712019921258178e-06,7.424537687308243e-06,25000,26,30,3795952,41841,879578466,62012,53091,61508,118047,1565314,5047,104607384,23898154,2656098,145999374,217114997
ex:568,81 12 8 -48 -137 36 64,0.001857561615353771,7.840922790805278e-05,75000,11,18,31969712,189706,7916139785,14891699,857245,11778203,33927265,26975160,497710,323207654,1149877198,144955440,1670444886,2651287659
ex:568,81 12 8 -48 -137 36 64,0.001857561615353771,1.938978193073319e-05,75000,11,22,31969712,189706,7916139785,14891699,369476,11778203,36368667,11254274,122322,325051430,1045940402,47609618,1471105948,2291755453
ex:568,81 12 8 -48 -137 36 64,0.001857561615353771,8.712019921258178e-06,75000,11,26,31969712,189706,7916139785,14891699,229175,11778203,37618479,6890855,54538,350120198,1035160914,26224720,1474312860,2295935295
ex:568,81 12 8 -48 -137 36 64,0.001857561615353771,7.424537687308243e-06,75000,11,30,31969712,189706,7916139785,14891699,193281,11778203,38055226,5820519,46537,336294066,1043178748,22073408,1457443994,2263267482
ex:568,81 12 8 -48 -137 36 64,0.00045216562530412335,7.840922790805278e-05,75000,14,18,31969712,189706,7916139785,3808586,857245,3581399,8765158,26975160,497710,391358716,588718626,139497352,1165995036,1880200076
ex:568,81 12 8 -48 -137 36 64,0.00045216562530412335,1.938978193073319e-05,75000,14,22,31969712,189706,7916139785,3808586,369476,3581399,11206560,11254274,122322,400109112,463921234,44687962,958471570,1544075609
ex:568,81 12 8 -48 -137 36 64,0.00045216562530412335,8.712019921258178e-06,75000,14,26,31969712,189706,7916139785,3808586,229175,3581399,12456372,6890855,54538,415444052,453894552,23667834,947766504,1512003496
ex:568,81 12 8 -48 -137 36 64,0.00045216562530412335,7.424537687308243e-06,75000,14,30,31969712,189706,7916139785,3808586,193281,3581399,12893119,5820519,46537,423411340,467796790,20822818,965777602,1517323209
ex:568,81 12 8 -48 -137 36 64,0.00011759291040775241,7.840922790805278e-05,75000,17,18,31969712,189706,7916139785,1168619,857245,1147727,1147727,26975160,497710,476223536,377369238,139491054,1038972452,1667002805
ex:568,81 12 8 -48 -137 36 64,0.00011759291040775241,1.938978193073319e-05,75000,17,22,31969712,189706,7916139785,1168619,369476,1147727,3589129,11254274,122322,493027438,268868696,44391126,856840160,1363279623
ex:568,81 12 8 -48 -137 36 64,0.00011759291040775241,8.712019921258178e-06,75000,17,26,31969712,189706,7916139785,1168619,229175,1147727,4838941,6890855,54538,500692726,251078520,23062146,829651368,1312623821
ex:568,81 12 8 -48 -137 36 64,0.00011759291040775241,7.424537687308243e-06,75000,17,30,31969712,189706,7916139785,1168619,193281,1147727,5275688,5820519,46537,522835904,263104320,20673656,861530662,1334034881
ex:568,81 12 8 -48 -137 36 64,3.724858295067773e-05,1.938978193073319e-05,75000,20,22,31969712,189706,7916139785,521171,369476,517192,944143,11254274,122322,569104964,202157200,43765046,864430250,1381916011
ex:568,81 12 8 -48 -137 36 64,3.724858295067773e-05,8.712019921258178e-06,75000,20,26,31969712,189706,7916139785,521171,229175,517192,2193955,6890855,54538,580209892,186750832,22746280,846168498,1348184672
ex:568,81 12 8 -48 -137 36 64,3.724858295067773e-05,7.424537687308243e-06,75000,20,30,31969712,189706,7916139785,521171,193281,517192,2630702,5820519,46537,578985240,188236962,20327648,847686168,1352097281
ex:568,81 12 8 -48 -137 36 64,1.4870879126424385e-05,8.712019921258178e-06,75000,23,26,31969712,189706,7916139785,326733,229175,325132,882386,6890855,54538,659542300,163001684,22529178,896160058,1430589327
ex:568,81 12 8 -48 -137 36 64,1.4870879126424385e-05,7.424537687308243e-06,75000,23,30,31969712,189706,7916139785,326733,193281,325132,1319133,5820519,46537,689857962,169151376,20525834,939620770,1459797435
ex:568,81 12 8 -48 -137 36 64,8.712019921258178e-06,8.712019921258178e-06,75000,26,26,31969712,189706,7916139785,229175,229175,228432,0,6890855,54538,760479714,117621510,23617924,955424036,1482424991
ex:568,81 12 8 -48 -137 36 64,8.712019921258178e-06,7.424537687308243e-06,75000,26,30,31969712,189706,7916139785,229175,193281,228432,436747,5820519,46537,730089766,149983688,20046014,958780316,1518261359
ex:568,81 12 8 -48 -137 36 64,0.001857561615353771,7.840922790805278e-05,150000,11,18,125728336,617560,31664492749,59090242,2941753,46788401,132666109,93789849,1995235,1130593410,4526065978,518599938,6313328220,10293622416
ex:568,81 12 8 -48 -137 36 64,0.001857561615353771,1.938978193073319e-05,150000,11,22,125728336,617560,31664492749,59090242,1040280,46788401,140582984,32300324,491063,1188053926,4102887140,164195136,5602649614,8970748699
